git_status,path,recommended_group,recommended_action,reason
??,reports/s4g75_ngc4088_minimal_euler_ansatz_gate.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_multiplicative_coupling_separability_gate.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_physical_normalization_law_gate.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_qwarp_measurement_protocol.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_readout_preflight_profile.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_readout_promotion_gate.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_scale_uniqueness_audit.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_source_response_independent_review.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_target_functional_origin_gate.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_tau_side_scale_derivation_gate.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_tau_side_scale_selection_gate.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_warp_asymmetry_extraction_gate.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_warp_closure_mapping_rule.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_warp_onset_extraction_protocol.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_warp_prekernel_observables.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_ngc4088_xw_conversion_audit.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_promoted_kernel_endpoint_stress_test.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_promoted_kernel_observable_fill.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_promotion_theorem_skeletons.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_remaining_kernel_acquisition_ledger.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_scale_source_subset_endpoint_stress_test.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_source_native_availability_audit.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_source_rich_lane_action_plan.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_tail_rhi_promotion_attempt.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/s4g75_vertical_source_search_audit.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/source_native_orientation_promotion_gate.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/source_normalization_failure_modes_by_lane.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/tau_side_evidence_measure_gate.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/tau_side_evidence_measure_l2_endpoint.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/tau_side_source_normalization_derivation_audit.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/tau_side_source_normalization_sensitivity.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,reports/tau_side_source_normalized_l2_endpoint.md,stage_derived_repro_artifacts,stage,tracked-style reproducibility outputs and reports
??,scripts/acquire_ngc4013_compact_overlay_sources.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/acquire_readout_subfamily_external_sources.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/acquire_s4g75_direct_kernel_measurements.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/analyze_s4g75_failure_modes.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/audit_l2_weight_freeze_readiness.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/audit_readout_subfamily_accepted_manifest.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/audit_s4g75_filled_kernel_delta_drivers.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/audit_s4g75_ngc2683_closure_source_sensitivity.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/audit_s4g75_source_native_availability.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/audit_source_normalization_failure_modes_by_lane.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/audit_tau_side_source_normalization_sensitivity.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_four_case_endpoint_status_summary.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_inclusion_lane_expansion_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_l2_weight_intake_candidates.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_memory_projection_acceptance_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_mixed_readout_candidate_acquisition_queue.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_mixed_readout_population_expansion_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_mixed_readout_population_validation_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_mixed_readout_source_selection_rule.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_morphology_information_gain_source_expansion.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_multigalaxy_fit_inspection_atlas.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4013_expdisk_warp_vertical_overlay_hypothesis_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4013_expdisk_wvo_formula_freeze_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4013_expdisk_wvo_mixed_accepted_endpoint_blocker_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4013_mixed_source_rule_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4013_warp_overlay_preflight_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4013_warp_vertical_overlay_endpoint_freeze_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4013_warp_vertical_overlay_formula_derivation.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4013_warp_vertical_overlay_replacement_label_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_b1_frozen_image_repeat_attempt.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_b1_original_hi_data_acquisition_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_b1_source_native_radial_calibration_packet.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_b1_whisp_overview_extraction_review_packet.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_b1_whisp_overview_frozen_extraction_attempt.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_b1_whisp_promotion_review.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_b2_physical_normalization_derivation_synthesis.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_b3_scale_uniqueness_resolution_synthesis.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_breakthrough_promotion_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_formula_freeze_readiness_dashboard.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_independent_xw_digitization_review_packet.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_mixed_formula_freeze_blocker_resolution_plan.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_source_review_packet.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_warp_history_accepted_endpoint_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc4088_warp_history_formula_freeze_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc5907_expdisk_projection_mixed_accepted_endpoint_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc5907_expdisk_projection_mixed_formula_freeze_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc5907_projection_accepted_endpoint_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc5907_projection_freeze_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc7331_expdisk_vertical_outer_warp_mixed_accepted_endpoint_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc7331_expdisk_vertical_outer_warp_mixed_formula_freeze_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc7331_fractional_onset_v2_replay_freeze_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc7331_fractional_warp_onset_source_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_ngc7331_outer_warp_vertical_caveat_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_projection_scale_repair_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_readout_subfamily_missing_source_worklist.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_readout_subfamily_observable_intake.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_readout_subfamily_selection_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_readout_subfamily_source_citation_ledger.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_readout_subfamily_source_evidence_matrix.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_closure_source_generalization_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_conditional_promotion_requirements.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_direct_source_native_acquisition_manifest.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_holdout_repair_review_packet.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_kernel_observable_fill.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_kernel_ready_promotion_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_literature_kernel_source_hits.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc2683_flare_profile_mapping_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_asymptotic_carrier_dominance_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_bi_coefficient_freeze_rule.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_bi_coefficient_rule_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_bi_sharp_coefficient_bound_rule.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_channel_map_digitization_protocol.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_channel_map_digitization_worksheet.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_closure_functional_requirement_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_cross_term_suppression_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_digitization_target_manifest.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_endpoint_fit_diagnostic.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_epsilon_cross_bound_expression_shell.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_epsilon_cross_input_review_packet.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_epsilon_cross_locality_bound_rule.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_epsilon_cross_readout_sensitivity_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_epsilon_cross_source_bound_protocol.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_filled_warp_closure_mapping.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_first_pass_source_response_fill.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_h4_interaction_context_review.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_kernel_to_velocity_normalization_candidate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_memory_history_proxy_protocol.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_minimal_euler_ansatz_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_multiplicative_coupling_separability_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_physical_normalization_law_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_qwarp_measurement_protocol.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_readout_preflight_profile.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_readout_promotion_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_scale_uniqueness_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_source_response_independent_review.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_target_functional_origin_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_tau_side_scale_derivation_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_tau_side_scale_selection_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_warp_asymmetry_extraction_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_warp_closure_mapping_rule.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_warp_onset_extraction_protocol.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_warp_prekernel_observables.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_ngc4088_xw_conversion_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_promoted_kernel_observable_fill.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_promotion_theorem_skeletons.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_remaining_kernel_acquisition_ledger.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_source_rich_lane_action_plan.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_tail_rhi_promotion_attempt.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_s4g75_vertical_source_search_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_source_native_orientation_promotion_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_tau_side_evidence_measure_gate.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/build_tau_side_source_normalization_derivation_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/download_readout_subfamily_external_sources.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/extract_readout_subfamily_observables.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_inclusion_lane_endpoint_analysis.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_l2_weight_intake_endpoint_preflight.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_mixed_readout_population_control_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_mixed_readout_population_endpoint.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_morphology_information_gain_test.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_ngc4013_expdisk_warp_vertical_overlay_diagnostic.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_ngc4013_expdisk_wvo_frozen_protocol_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_ngc4013_warp_vertical_overlay_control_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_ngc4013_warp_vertical_overlay_endpoint.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_ngc4013_warp_vertical_overlay_radial_zone_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_ngc4088_warp_history_accepted_endpoint.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_ngc5907_accepted_endpoint_control_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_ngc5907_expdisk_projection_mixed_accepted_endpoint.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_ngc5907_projection_accepted_endpoint.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_ngc5907_projection_dominated_endpoint_diagnostic.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_ngc5907_projection_radial_zone_audit.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_ngc7331_expdisk_vertical_outer_warp_mixed_accepted_endpoint.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_s4g75_filled_kernel_endpoint_stress_test.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_s4g75_ngc2683_flare_closure_source_prototype.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_s4g75_ngc2683_hr_profile_kernel_prototype.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_s4g75_ngc2683_profile_aware_kernel_preflight.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_s4g75_promoted_kernel_endpoint_stress_test.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_s4g75_scale_source_subset_endpoint_stress_test.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_tau_side_evidence_measure_l2_endpoint.py,stage_code_tests,stage,reproducible pipeline code and tests
??,scripts/run_tau_side_source_normalized_l2_endpoint.py,stage_code_tests,stage,reproducible pipeline code and tests
