galaxy,split,score_layer,score_role,rmse_prediction,rmse_wrong_family_mean,rmse_tpg_v6,rmse_mond,minus_wrong_mean,minus_tpg_v6,minus_mond,beats_wrong_mean,beats_tpg_v6,beats_mond,claim_boundary,formula_family,inclusion_lane,allowed_use,strict_ready,caution_ready,acquisition_required,minimal_acquisition_need
F583-1,train,L3,source_native_scales_with_train_selected_normalization,12.766858592588427,20.04142298339006,13.297286773674031,10.320140273858495,-7.274564390801631,-0.530428181085604,2.4467183187299337,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution
F583-4,train,L3,source_native_scales_with_train_selected_normalization,1.7367714659472868,13.794306485597032,2.089348476842753,5.381087823103697,-12.057535019649746,-0.3525770108954662,-3.64431635715641,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_projection_geometry_source_review;needs_source_memory_flag_resolution
KK98-251,train,L3,source_native_scales_with_train_selected_normalization,9.126130337589965,41.38355829614997,8.181219377823203,10.870651981388162,-32.25742795856,0.9449109597667604,-1.7445216437981994,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC0055,train,L3,source_native_scales_with_train_selected_normalization,13.948925235376247,18.00585470626793,13.646013162608714,17.518196226309797,-4.056929470891681,0.3029120727675334,-3.56927099093355,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC0100,train,L3,source_native_scales_with_train_selected_normalization,8.177643582927866,14.0173192315914,7.537919334963079,6.061732881040405,-5.839675648663535,0.6397242479647867,2.115910701887461,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC0247,train,L3,source_native_scales_with_train_selected_normalization,5.138824627888739,8.319568541911183,3.866312004062215,5.475417572666649,-3.180743914022444,1.2725126238265236,-0.3365929447779106,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC0289,train,L3,source_native_scales_with_train_selected_normalization,11.770752930974904,13.082590147843002,13.44827134683854,23.595309185371484,-1.3118372168680974,-1.677518415863636,-11.82455625439658,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC0300,train,L3,source_native_scales_with_train_selected_normalization,11.971755709765608,11.885323949435438,9.83189803567648,5.607034629923943,0.0864317603301696,2.1398576740891286,6.364721079841665,0.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
NGC0801,train,L3,source_native_scales_with_train_selected_normalization,30.594876128717715,31.532219199824016,31.348134413644825,35.306528941160416,-0.9373430711063016,-0.7532582849271101,-4.711652812442701,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC0891,train,L3,source_native_scales_with_train_selected_normalization,31.847963275659556,29.34416914771184,29.637636010909365,32.67571266789567,2.503794127947714,2.210327264750191,-0.827749392236111,0.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC1003,train,L3,source_native_scales_with_train_selected_normalization,11.051720696557764,12.254889516858512,11.228797331872782,8.233924992844548,-1.203168820300748,-0.1770766353150179,2.817795703713216,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC1090,train,L3,source_native_scales_with_train_selected_normalization,14.138285006967047,15.936379841585833,15.259685358845738,18.76400943928791,-1.7980948346187835,-1.1214003518786892,-4.625724432320865,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
NGC1705,train,L3,source_native_scales_with_train_selected_normalization,20.05089736783008,25.541597075604603,20.59864390810048,16.95201559286103,-5.4906997077745245,-0.5477465402704027,3.0988817749690476,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC2366,train,L3,source_native_scales_with_train_selected_normalization,8.664148377654756,23.34423437115558,8.175530891777854,11.387781875806942,-14.680085993500825,0.4886174858769028,-2.7236334981521857,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC2403,train,L3,source_native_scales_with_train_selected_normalization,10.29901085404294,12.811349282576098,9.860995949284607,6.239762201686606,-2.512338428533159,0.4380149047583312,4.059248652356333,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
NGC2841,train,L3,source_native_scales_with_train_selected_normalization,57.37804431872931,59.68933505245934,59.09007494417434,53.02346081870857,-2.311290733730033,-1.7120306254450313,4.354583500020738,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC2903,train,L3,source_native_scales_with_train_selected_normalization,24.44116126927374,24.409866246779828,24.362146162225375,24.96300377208502,0.0312950224939108,0.0790151070483631,-0.5218425028112819,0.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
NGC2915,train,L3,source_native_scales_with_train_selected_normalization,25.508984348428584,23.287337291468315,26.00786566771677,20.629433034344657,2.2216470569602684,-0.4988813192881878,4.87955131408393,0.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC2955,train,L3,source_native_scales_with_train_selected_normalization,21.57797145859142,19.50146966442819,19.782113998497127,23.273161362253415,2.0765017941632316,1.7958574600942931,-1.6951899036619942,0.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
NGC2976,train,L3,source_native_scales_with_train_selected_normalization,4.874077150714809,39.44910624119732,5.11693008193194,5.678104979086942,-34.57502909048251,-0.242852931217131,-0.8040278283721323,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
NGC2998,train,L3,source_native_scales_with_train_selected_normalization,27.148576201863413,27.310196448875928,27.11504519134483,27.07347466768693,-0.1616202470125145,0.0335310105185833,0.0751015341764826,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_geometry_source_review;needs_source_memory_flag_resolution
NGC3109,train,L3,source_native_scales_with_train_selected_normalization,8.756665351258757,21.81904919473273,9.323880057063088,5.041785679362137,-13.062383843473974,-0.5672147058043304,3.71487967189662,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC3198,train,L3,source_native_scales_with_train_selected_normalization,7.675949753878352,9.264406820567007,7.704000492040528,11.179050056995646,-1.5884570666886555,-0.0280507381621761,-3.503100303117294,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_geometry_source_review;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC3521,train,L3,source_native_scales_with_train_selected_normalization,7.21087067113145,9.875810145175782,7.110920589361769,6.814883835390855,-2.664939474044332,0.0999500817696805,0.3959868357405947,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC3741,train,L3,source_native_scales_with_train_selected_normalization,6.986048458486924,25.63331193109097,7.821498388140469,2.7212527031991094,-18.647263472604045,-0.8354499296535449,4.264795755287815,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC3769,train,L3,source_native_scales_with_train_selected_normalization,10.67913585910023,12.634294976130306,11.2553126000523,15.980528592616563,-1.9551591170300764,-0.5761767409520697,-5.301392733516334,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC3877,train,L3,source_native_scales_with_train_selected_normalization,22.169542316311865,24.557984028609187,22.419419150236873,23.91875443404216,-2.3884417122973254,-0.2498768339250112,-1.7492121177302984,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC3893,train,L3,source_native_scales_with_train_selected_normalization,8.041236971363137,7.240446924865172,7.421761571780209,6.883534927974165,0.8007900464979647,0.6194753995829281,1.157702043388972,0.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
NGC3917,train,L3,source_native_scales_with_train_selected_normalization,7.7949846463761086,8.52923381022834,6.899654025227952,6.637702160319162,-0.7342491638522306,0.8953306211481564,1.1572824860569462,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC3953,train,L3,source_native_scales_with_train_selected_normalization,10.5168788549577,11.209241858737064,10.449994650865388,10.343662263567392,-0.6923630037793629,0.0668842040923127,0.1732165913903092,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
NGC3992,train,L3,source_native_scales_with_train_selected_normalization,23.10868567464212,22.055320142447083,21.62991458359259,18.53931925672739,1.053365532195034,1.478771091049527,4.569366417914729,0.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
NGC4010,train,L3,source_native_scales_with_train_selected_normalization,9.968315720259875,15.429871621491545,10.799199499954586,11.798351296716527,-5.461555901231668,-0.8308837796947106,-1.8300355764566536,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC4051,train,L3,source_native_scales_with_train_selected_normalization,22.53541734097444,26.022205451875077,23.162699244292835,25.364933901873997,-3.486788110900637,-0.6272819033183943,-2.829516560899556,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
NGC4068,train,L3,source_native_scales_with_train_selected_normalization,10.515038221708032,42.707371373048225,9.789559083112076,11.389697947293712,-32.19233315134019,0.725479138595956,-0.8746597255856798,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC4085,train,L3,source_native_scales_with_train_selected_normalization,21.110085452783917,28.078643453912477,21.45520895763762,23.247876990413115,-6.96855800112856,-0.3451235048537029,-2.137791537629198,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC4100,train,L3,source_native_scales_with_train_selected_normalization,11.51007786642636,10.763264305190257,10.799906207475212,9.873831807311648,0.7468135612361042,0.7101716589511469,1.6362460591147112,0.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC4138,train,L3,source_native_scales_with_train_selected_normalization,12.495749308781654,9.601820366344407,9.51519890085038,10.185247994852606,2.893928942437247,2.9805504079312737,2.3105013139290485,0.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
NGC4157,train,L3,source_native_scales_with_train_selected_normalization,19.21595657539007,20.719314527301123,20.2163892812284,23.480615178680974,-1.5033579519110525,-1.0004327058383318,-4.264658603290904,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC4217,train,L3,source_native_scales_with_train_selected_normalization,53.60321801093525,52.012222126359326,52.35219166022327,55.35556407681141,1.5909958845759178,1.2510263507119743,-1.7523460658761678,0.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC4559,train,L3,source_native_scales_with_train_selected_normalization,13.286806283385635,17.64109139843897,15.385306161864646,18.985298676354127,-4.354285115053335,-2.0984998784790108,-5.698492392968491,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution
NGC5005,train,L3,source_native_scales_with_train_selected_normalization,14.241114072239911,12.443750365357609,12.48174663132076,13.97796581666026,1.7973637068823027,1.7593674409191529,0.2631482555796509,0.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
NGC5033,train,L3,source_native_scales_with_train_selected_normalization,14.37282951257332,15.860171488103894,15.138788047327507,15.295974840608451,-1.4873419755305743,-0.7659585347541888,-0.9231453280351332,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution
NGC5055,train,L3,source_native_scales_with_train_selected_normalization,22.41231444337078,23.58664068046987,23.304882018533657,29.486670612228213,-1.1743262370990912,-0.8925675751628788,-7.074356168857435,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
NGC5371,train,L3,source_native_scales_with_train_selected_normalization,40.58555538822698,41.76849941792547,41.66572118681593,44.87169677347413,-1.182944029698497,-1.0801657985889506,-4.286141385247149,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
NGC5585,train,L3,source_native_scales_with_train_selected_normalization,7.500473516908915,16.4458356578802,7.910184029247681,8.365260361585127,-8.945362140971284,-0.4097105123387656,-0.8647868446762121,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution
NGC6015,train,L3,source_native_scales_with_train_selected_normalization,14.72254438346098,13.19082560541158,13.450865436024902,10.82252972156713,1.5317187780493988,1.2716789474360777,3.9000146618938487,0.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source
NGC6195,train,L3,source_native_scales_with_train_selected_normalization,33.77271453191058,31.36021256047132,31.92603912642373,36.238986538686945,2.4125019714392586,1.8466754054868488,-2.4662720067763644,0.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
NGC6503,train,L3,source_native_scales_with_train_selected_normalization,10.196158573776133,7.422135863918652,7.537023161651215,4.239120184630891,2.774022709857479,2.6591354121249164,5.95703838914524,0.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC6674,train,L3,source_native_scales_with_train_selected_normalization,30.17562135588487,32.502858103764794,30.84415865400613,25.37693909362036,-2.3272367478799225,-0.6685372981212581,4.7986822622645136,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_source_memory_flag_resolution
NGC7793,train,L3,source_native_scales_with_train_selected_normalization,5.732119317140691,19.41874091114017,5.722342289485416,6.0568332273601175,-13.686621593999476,0.0097770276552742,-0.3247139102194269,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
NGC7814,train,L3,source_native_scales_with_train_selected_normalization,19.195400165753533,22.73675524991464,22.076573970785304,20.006224427465735,-3.5413550841611077,-2.8811738050317715,-0.8108242617122023,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
PGC51017,train,L3,source_native_scales_with_train_selected_normalization,19.111127809903653,42.84904629762212,18.392706990319713,21.58619332313812,-23.737918487718463,0.7184208195839403,-2.4750655132344654,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC00128,train,L3,source_native_scales_with_train_selected_normalization,13.794229655480883,16.154433912129317,13.983592876820651,11.714529979315056,-2.360204256648432,-0.1893632213397662,2.079699676165829,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC00191,train,L3,source_native_scales_with_train_selected_normalization,6.742490862183929,27.795508545485095,7.100447637659804,7.303541150664803,-21.053017683301167,-0.3579567754758752,-0.5610502884808737,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution
UGC00634,train,L3,source_native_scales_with_train_selected_normalization,7.893566492399545,8.701035437977488,8.17927394861286,2.390542422509193,-0.8074689455779431,-0.2857074562133146,5.503024069890352,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_manifest_confidence_review;needs_projection_or_inclination_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC01230,train,L3,source_native_scales_with_train_selected_normalization,15.58527479110742,15.74655387799473,15.668391396233122,19.787452508603863,-0.1612790868873101,-0.0831166051257028,-4.202177717496443,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_or_inclination_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC01281,train,L3,source_native_scales_with_train_selected_normalization,3.9374097592877497,26.63910964411494,2.873653918392883,2.590778492828074,-22.70169988482719,1.0637558408948666,1.3466312664596756,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC02455,train,L3,source_native_scales_with_train_selected_normalization,40.45601364331099,56.40201126578691,40.12562667208877,41.15186377794972,-15.945997622475916,0.3303869712222251,-0.6958501346387251,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source
UGC02487,train,L3,source_native_scales_with_train_selected_normalization,66.98668704982141,69.44142274139932,67.62411171265585,60.82824936276332,-2.454735691577909,-0.6374246628344338,6.15843768705809,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_or_inclination_audit;needs_source_memory_flag_resolution
UGC02885,train,L3,source_native_scales_with_train_selected_normalization,17.874015545569357,19.44939670332515,18.30388329245319,15.131131571665344,-1.5753811577557926,-0.4298677468838328,2.7428839739040143,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_source_memory_flag_resolution
UGC02916,train,L3,source_native_scales_with_train_selected_normalization,28.6714063580734,27.110044943862352,27.319935272727097,30.310716706055015,1.5613614142110492,1.3514710853463043,-1.6393103479816131,0.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
UGC02953,train,L3,source_native_scales_with_train_selected_normalization,30.366221668884247,32.894564754263456,32.750190465366245,28.930833464990883,-2.528343085379209,-2.383968796481998,1.435388203893364,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution
UGC03205,train,L3,source_native_scales_with_train_selected_normalization,20.920846486914375,23.42001586628616,23.038239432266117,20.01236999671605,-2.499169379371782,-2.117392945351739,0.9084764901983284,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_source_memory_flag_resolution
UGC03546,train,L3,source_native_scales_with_train_selected_normalization,32.889912151981335,31.04932921444934,31.144679427119858,32.99335102825052,1.8405829375319944,1.7452327248614807,-0.1034388762691875,0.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source
UGC04278,train,L3,source_native_scales_with_train_selected_normalization,11.76469283226117,19.758639851252397,10.395694298729476,7.617050061219652,-7.993947018991227,1.368998533531693,4.147642771041518,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC04325,train,L3,source_native_scales_with_train_selected_normalization,17.538555753393133,22.174220365217863,17.920667735433767,16.430046998854888,-4.63566461182473,-0.3821119820406338,1.1085087545382457,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution
UGC04483,train,L3,source_native_scales_with_train_selected_normalization,4.909645876249704,57.702460142550684,3.798705980303068,5.284251656234046,-52.79281426630098,1.110939895946636,-0.3746057799843418,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC05005,train,L3,source_native_scales_with_train_selected_normalization,8.93546426123862,11.807012232004164,8.667266606701743,15.3370678339474,-2.871547970765544,0.2681976545368769,-6.40160357270878,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
